id,path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
23967,/kaggle/input/fashion-product-images-small/images/23967.jpg,1,1,1,5,2,1,1,1
49584,/kaggle/input/fashion-product-images-small/images/49584.jpg,2,3,5,28,4,3,5,1
35802,/kaggle/input/fashion-product-images-small/images/35802.jpg,2,3,5,28,42,2,2,1
6739,/kaggle/input/fashion-product-images-small/images/6739.jpg,5,3,7,9,10,2,1,1
43882,/kaggle/input/fashion-product-images-small/images/43882.jpg,2,3,5,20,8,2,7,1
29461,/kaggle/input/fashion-product-images-small/images/29461.jpg,2,5,26,65,8,3,3,1
42950,/kaggle/input/fashion-product-images-small/images/42950.jpg,1,2,6,8,10,2,2,1
17994,/kaggle/input/fashion-product-images-small/images/17994.jpg,2,1,2,4,1,1,12,4
13508,/kaggle/input/fashion-product-images-small/images/13508.jpg,1,1,1,5,5,1,1,1
19032,/kaggle/input/fashion-product-images-small/images/19032.jpg,2,3,5,20,9,3,5,1
49742,/kaggle/input/fashion-product-images-small/images/49742.jpg,1,2,27,73,13,2,2,3
16846,/kaggle/input/fashion-product-images-small/images/16846.jpg,1,2,16,29,10,3,3,1
31658,/kaggle/input/fashion-product-images-small/images/31658.jpg,1,1,1,1,8,2,2,1
8465,/kaggle/input/fashion-product-images-small/images/8465.jpg,4,1,1,5,7,1,1,1
2963,/kaggle/input/fashion-product-images-small/images/2963.jpg,1,3,5,23,8,1,7,4
28775,/kaggle/input/fashion-product-images-small/images/28775.jpg,2,1,1,78,17,2,2,2
52138,/kaggle/input/fashion-product-images-small/images/52138.jpg,2,1,1,5,17,2,2,1
25856,/kaggle/input/fashion-product-images-small/images/25856.jpg,2,1,1,21,4,2,2,2
24984,/kaggle/input/fashion-product-images-small/images/24984.jpg,1,1,1,5,1,2,2,1
20518,/kaggle/input/fashion-product-images-small/images/20518.jpg,2,2,8,10,7,3,5,1
33933,/kaggle/input/fashion-product-images-small/images/33933.jpg,2,2,3,3,4,3,3,1
52904,/kaggle/input/fashion-product-images-small/images/52904.jpg,2,1,15,26,17,1,2,2
56598,/kaggle/input/fashion-product-images-small/images/56598.jpg,2,4,33,87,6,4,4,1
44861,/kaggle/input/fashion-product-images-small/images/44861.jpg,1,1,1,5,6,2,2,1
11851,/kaggle/input/fashion-product-images-small/images/11851.jpg,1,3,7,9,5,2,2,1
5148,/kaggle/input/fashion-product-images-small/images/5148.jpg,2,1,1,5,20,2,1,1
25258,/kaggle/input/fashion-product-images-small/images/25258.jpg,2,2,8,10,15,2,2,1
39607,/kaggle/input/fashion-product-images-small/images/39607.jpg,2,3,5,28,22,3,5,1
5974,/kaggle/input/fashion-product-images-small/images/5974.jpg,1,1,1,1,6,2,1,1
34924,/kaggle/input/fashion-product-images-small/images/34924.jpg,2,1,1,50,6,2,2,2
9785,/kaggle/input/fashion-product-images-small/images/9785.jpg,2,1,2,4,1,2,1,4
49570,/kaggle/input/fashion-product-images-small/images/49570.jpg,1,2,6,8,4,2,2,3
22841,/kaggle/input/fashion-product-images-small/images/22841.jpg,1,3,5,7,10,2,2,1
42198,/kaggle/input/fashion-product-images-small/images/42198.jpg,2,1,1,55,9,2,2,1
19200,/kaggle/input/fashion-product-images-small/images/19200.jpg,1,1,1,1,2,1,1,1
34118,/kaggle/input/fashion-product-images-small/images/34118.jpg,4,1,2,24,4,2,2,1
28547,/kaggle/input/fashion-product-images-small/images/28547.jpg,1,1,1,5,4,2,2,1
43876,/kaggle/input/fashion-product-images-small/images/43876.jpg,1,3,5,7,8,2,7,1
29495,/kaggle/input/fashion-product-images-small/images/29495.jpg,2,2,3,3,2,3,3,1
16248,/kaggle/input/fashion-product-images-small/images/16248.jpg,2,3,7,9,4,1,1,1
46538,/kaggle/input/fashion-product-images-small/images/46538.jpg,2,2,3,3,8,2,4,1
55913,/kaggle/input/fashion-product-images-small/images/55913.jpg,2,4,29,82,11,4,4,1
58254,/kaggle/input/fashion-product-images-small/images/58254.jpg,2,2,8,41,12,2,2,1
33759,/kaggle/input/fashion-product-images-small/images/33759.jpg,2,1,1,11,20,2,2,1
11409,/kaggle/input/fashion-product-images-small/images/11409.jpg,1,1,1,5,17,1,1,1
15895,/kaggle/input/fashion-product-images-small/images/15895.jpg,4,3,7,9,14,1,1,1
39263,/kaggle/input/fashion-product-images-small/images/39263.jpg,1,3,5,17,4,3,9,3
41379,/kaggle/input/fashion-product-images-small/images/41379.jpg,2,1,1,11,17,2,2,1
49114,/kaggle/input/fashion-product-images-small/images/49114.jpg,2,4,14,19,9,4,4,1
19664,/kaggle/input/fashion-product-images-small/images/19664.jpg,1,1,1,5,4,1,1,1
54499,/kaggle/input/fashion-product-images-small/images/54499.jpg,2,2,8,10,10,2,2,1
49928,/kaggle/input/fashion-product-images-small/images/49928.jpg,2,1,15,26,9,1,2,2
31832,/kaggle/input/fashion-product-images-small/images/31832.jpg,1,2,3,3,8,3,3,1
26885,/kaggle/input/fashion-product-images-small/images/26885.jpg,2,1,1,11,7,2,2,1
27957,/kaggle/input/fashion-product-images-small/images/27957.jpg,1,1,9,57,4,2,9,1
50039,/kaggle/input/fashion-product-images-small/images/50039.jpg,2,1,9,12,44,3,5,1
28123,/kaggle/input/fashion-product-images-small/images/28123.jpg,1,1,9,25,5,2,3,1
7875,/kaggle/input/fashion-product-images-small/images/7875.jpg,1,1,2,24,4,1,1,4
19456,/kaggle/input/fashion-product-images-small/images/19456.jpg,1,1,1,5,5,2,2,1
49326,/kaggle/input/fashion-product-images-small/images/49326.jpg,2,2,3,3,4,3,3,1
18584,/kaggle/input/fashion-product-images-small/images/18584.jpg,2,2,4,6,2,1,1,1
27359,/kaggle/input/fashion-product-images-small/images/27359.jpg,1,1,1,5,4,1,1,1
7049,/kaggle/input/fashion-product-images-small/images/7049.jpg,1,1,1,1,2,2,1,1
12882,/kaggle/input/fashion-product-images-small/images/12882.jpg,1,3,5,23,8,1,1,4
13950,/kaggle/input/fashion-product-images-small/images/13950.jpg,2,1,1,11,8,2,1,1
57812,/kaggle/input/fashion-product-images-small/images/57812.jpg,2,1,18,86,10,2,2,1
14349,/kaggle/input/fashion-product-images-small/images/14349.jpg,2,3,5,28,22,3,5,1
41977,/kaggle/input/fashion-product-images-small/images/41977.jpg,3,1,2,24,8,2,2,1
36019,/kaggle/input/fashion-product-images-small/images/36019.jpg,1,2,6,8,10,2,5,1
40099,/kaggle/input/fashion-product-images-small/images/40099.jpg,1,1,1,5,5,2,2,1
20940,/kaggle/input/fashion-product-images-small/images/20940.jpg,2,3,7,9,4,1,1,1
38183,/kaggle/input/fashion-product-images-small/images/38183.jpg,2,2,16,29,10,3,3,1
59988,/kaggle/input/fashion-product-images-small/images/59988.jpg,2,1,18,34,4,1,2,7
21892,/kaggle/input/fashion-product-images-small/images/21892.jpg,2,1,1,21,7,1,1,2
36825,/kaggle/input/fashion-product-images-small/images/36825.jpg,2,1,1,21,7,2,2,2
54036,/kaggle/input/fashion-product-images-small/images/54036.jpg,2,2,8,10,21,2,2,1
18319,/kaggle/input/fashion-product-images-small/images/18319.jpg,1,1,1,1,16,2,1,1
48469,/kaggle/input/fashion-product-images-small/images/48469.jpg,2,1,18,34,4,2,2,1
43081,/kaggle/input/fashion-product-images-small/images/43081.jpg,2,1,2,4,1,2,2,1
30573,/kaggle/input/fashion-product-images-small/images/30573.jpg,1,2,16,29,2,3,3,1
3274,/kaggle/input/fashion-product-images-small/images/3274.jpg,1,1,1,5,10,2,1,1
42153,/kaggle/input/fashion-product-images-small/images/42153.jpg,1,1,1,5,5,2,2,1
12623,/kaggle/input/fashion-product-images-small/images/12623.jpg,1,1,1,5,6,1,1,1
47421,/kaggle/input/fashion-product-images-small/images/47421.jpg,2,2,8,10,4,2,2,1
6706,/kaggle/input/fashion-product-images-small/images/6706.jpg,2,1,1,5,14,2,1,1
23164,/kaggle/input/fashion-product-images-small/images/23164.jpg,1,1,1,5,4,1,1,1
50496,/kaggle/input/fashion-product-images-small/images/50496.jpg,1,1,9,30,8,2,3,1
51544,/kaggle/input/fashion-product-images-small/images/51544.jpg,2,2,3,3,10,3,3,1
16283,/kaggle/input/fashion-product-images-small/images/16283.jpg,1,1,1,5,8,1,1,1
35001,/kaggle/input/fashion-product-images-small/images/35001.jpg,2,2,39,110,9,2,2,2
45376,/kaggle/input/fashion-product-images-small/images/45376.jpg,2,3,5,28,10,2,3,1
4051,/kaggle/input/fashion-product-images-small/images/4051.jpg,1,1,1,5,20,2,1,1
15406,/kaggle/input/fashion-product-images-small/images/15406.jpg,1,3,5,23,8,1,1,4
59729,/kaggle/input/fashion-product-images-small/images/59729.jpg,2,1,9,111,32,2,6,1
5183,/kaggle/input/fashion-product-images-small/images/5183.jpg,1,1,1,5,1,2,1,1
25293,/kaggle/input/fashion-product-images-small/images/25293.jpg,2,2,8,10,10,2,2,1
32224,/kaggle/input/fashion-product-images-small/images/32224.jpg,2,1,1,21,2,2,2,2
40604,/kaggle/input/fashion-product-images-small/images/40604.jpg,2,1,1,21,6,2,2,2
10174,/kaggle/input/fashion-product-images-small/images/10174.jpg,1,3,5,7,4,1,1,1
24341,/kaggle/input/fashion-product-images-small/images/24341.jpg,1,1,1,5,8,1,1,4
21401,/kaggle/input/fashion-product-images-small/images/21401.jpg,1,1,1,5,17,1,1,1
15634,/kaggle/input/fashion-product-images-small/images/15634.jpg,1,1,1,5,1,1,1,1
45144,/kaggle/input/fashion-product-images-small/images/45144.jpg,2,2,3,3,4,3,3,1
4263,/kaggle/input/fashion-product-images-small/images/4263.jpg,2,1,1,5,17,2,1,1
37564,/kaggle/input/fashion-product-images-small/images/37564.jpg,4,1,9,30,14,2,2,1
44096,/kaggle/input/fashion-product-images-small/images/44096.jpg,1,4,12,16,5,4,4,1
53021,/kaggle/input/fashion-product-images-small/images/53021.jpg,2,1,15,26,9,1,2,2
11294,/kaggle/input/fashion-product-images-small/images/11294.jpg,1,1,2,2,2,4,8,1
57481,/kaggle/input/fashion-product-images-small/images/57481.jpg,1,3,5,7,8,2,2,1
10346,/kaggle/input/fashion-product-images-small/images/10346.jpg,2,1,1,5,7,1,1,1
24173,/kaggle/input/fashion-product-images-small/images/24173.jpg,2,1,1,78,6,1,1,2
40436,/kaggle/input/fashion-product-images-small/images/40436.jpg,2,1,1,11,4,2,2,1
2194,/kaggle/input/fashion-product-images-small/images/2194.jpg,1,1,1,5,4,1,7,4
30741,/kaggle/input/fashion-product-images-small/images/30741.jpg,1,1,1,112,10,2,2,2
12411,/kaggle/input/fashion-product-images-small/images/12411.jpg,1,2,20,37,4,1,1,1
26624,/kaggle/input/fashion-product-images-small/images/26624.jpg,2,3,5,23,7,2,2,4
3046,/kaggle/input/fashion-product-images-small/images/3046.jpg,1,1,1,5,16,2,1,1
31693,/kaggle/input/fashion-product-images-small/images/31693.jpg,1,3,5,17,10,2,2,3
49789,/kaggle/input/fashion-product-images-small/images/49789.jpg,1,2,22,44,17,2,2,1
17163,/kaggle/input/fashion-product-images-small/images/17163.jpg,1,1,1,1,6,1,1,1
47613,/kaggle/input/fashion-product-images-small/images/47613.jpg,2,3,5,28,10,3,2,1
18917,/kaggle/input/fashion-product-images-small/images/18917.jpg,1,1,1,1,2,1,1,1
6534,/kaggle/input/fashion-product-images-small/images/6534.jpg,2,1,1,5,2,2,1,4
35233,/kaggle/input/fashion-product-images-small/images/35233.jpg,1,3,5,17,4,2,8,1
51776,/kaggle/input/fashion-product-images-small/images/51776.jpg,2,1,9,25,8,2,3,1
22284,/kaggle/input/fashion-product-images-small/images/22284.jpg,2,3,5,28,22,3,2,1
53445,/kaggle/input/fashion-product-images-small/images/53445.jpg,2,3,7,9,17,2,2,1
38974,/kaggle/input/fashion-product-images-small/images/38974.jpg,1,1,1,1,4,2,2,3
15250,/kaggle/input/fashion-product-images-small/images/15250.jpg,1,3,5,7,17,1,1,1
4607,/kaggle/input/fashion-product-images-small/images/4607.jpg,5,2,8,43,2,3,5,1
10722,/kaggle/input/fashion-product-images-small/images/10722.jpg,1,1,1,5,8,2,1,1
24517,/kaggle/input/fashion-product-images-small/images/24517.jpg,2,1,1,21,10,1,1,2
38148,/kaggle/input/fashion-product-images-small/images/38148.jpg,5,2,8,43,4,2,5,1
58891,/kaggle/input/fashion-product-images-small/images/58891.jpg,1,2,27,73,27,2,2,1
41180,/kaggle/input/fashion-product-images-small/images/41180.jpg,2,1,1,5,19,2,2,1
32472,/kaggle/input/fashion-product-images-small/images/32472.jpg,5,2,4,6,8,2,2,4
59943,/kaggle/input/fashion-product-images-small/images/59943.jpg,1,3,5,7,4,1,2,1
56137,/kaggle/input/fashion-product-images-small/images/56137.jpg,2,4,25,96,6,4,4,1
12075,/kaggle/input/fashion-product-images-small/images/12075.jpg,2,1,1,21,29,1,1,2
26240,/kaggle/input/fashion-product-images-small/images/26240.jpg,1,1,2,24,5,2,2,4
3422,/kaggle/input/fashion-product-images-small/images/3422.jpg,1,1,1,5,4,2,1,1
42705,/kaggle/input/fashion-product-images-small/images/42705.jpg,2,3,5,20,10,3,2,1
9118,/kaggle/input/fashion-product-images-small/images/9118.jpg,2,3,5,23,3,1,1,4
30325,/kaggle/input/fashion-product-images-small/images/30325.jpg,1,1,1,5,4,2,2,1
27392,/kaggle/input/fashion-product-images-small/images/27392.jpg,1,1,1,5,8,2,3,1
54660,/kaggle/input/fashion-product-images-small/images/54660.jpg,2,2,3,3,4,3,3,1
12849,/kaggle/input/fashion-product-images-small/images/12849.jpg,4,1,18,34,8,1,1,1
35657,/kaggle/input/fashion-product-images-small/images/35657.jpg,1,3,5,17,10,2,8,1
7082,/kaggle/input/fashion-product-images-small/images/7082.jpg,5,2,8,43,17,3,5,1
9924,/kaggle/input/fashion-product-images-small/images/9924.jpg,2,2,8,10,4,1,1,1
17507,/kaggle/input/fashion-product-images-small/images/17507.jpg,1,1,1,5,4,1,1,1
47277,/kaggle/input/fashion-product-images-small/images/47277.jpg,1,1,9,48,5,2,3,1
34785,/kaggle/input/fashion-product-images-small/images/34785.jpg,1,3,10,62,5,2,2,1
6150,/kaggle/input/fashion-product-images-small/images/6150.jpg,5,3,5,23,3,2,1,4
3610,/kaggle/input/fashion-product-images-small/images/3610.jpg,5,3,5,7,6,2,1,1
42537,/kaggle/input/fashion-product-images-small/images/42537.jpg,2,1,1,21,4,2,2,2
12247,/kaggle/input/fashion-product-images-small/images/12247.jpg,1,1,1,1,1,1,1,3
55580,/kaggle/input/fashion-product-images-small/images/55580.jpg,2,4,25,109,32,4,4,1
26072,/kaggle/input/fashion-product-images-small/images/26072.jpg,1,1,1,1,2,2,2,3
13395,/kaggle/input/fashion-product-images-small/images/13395.jpg,1,1,1,1,7,2,1,1
30117,/kaggle/input/fashion-product-images-small/images/30117.jpg,1,1,1,5,8,2,2,1
35465,/kaggle/input/fashion-product-images-small/images/35465.jpg,1,3,5,7,2,1,2,1
47045,/kaggle/input/fashion-product-images-small/images/47045.jpg,2,1,2,113,6,2,2,2
6362,/kaggle/input/fashion-product-images-small/images/6362.jpg,1,3,5,7,2,2,1,1
23500,/kaggle/input/fashion-product-images-small/images/23500.jpg,1,3,5,23,8,2,1,4
17735,/kaggle/input/fashion-product-images-small/images/17735.jpg,5,3,7,9,4,2,2,1
53677,/kaggle/input/fashion-product-images-small/images/53677.jpg,2,2,8,10,2,2,2,1
20385,/kaggle/input/fashion-product-images-small/images/20385.jpg,2,2,8,10,7,3,5,1
37332,/kaggle/input/fashion-product-images-small/images/37332.jpg,2,2,3,3,8,3,3,1
45712,/kaggle/input/fashion-product-images-small/images/45712.jpg,1,4,12,27,2,4,4,1
4435,/kaggle/input/fashion-product-images-small/images/4435.jpg,1,1,1,5,8,2,1,1
21257,/kaggle/input/fashion-product-images-small/images/21257.jpg,5,2,8,61,2,1,1,1
15062,/kaggle/input/fashion-product-images-small/images/15062.jpg,1,3,10,13,10,1,1,1
40260,/kaggle/input/fashion-product-images-small/images/40260.jpg,1,1,1,1,2,2,2,1
10510,/kaggle/input/fashion-product-images-small/images/10510.jpg,2,1,1,5,5,1,1,1
24725,/kaggle/input/fashion-product-images-small/images/24725.jpg,5,2,8,43,7,2,2,1
56305,/kaggle/input/fashion-product-images-small/images/56305.jpg,2,1,9,25,2,3,5,1
32640,/kaggle/input/fashion-product-images-small/images/32640.jpg,1,1,1,5,8,2,2,4
5721,/kaggle/input/fashion-product-images-small/images/5721.jpg,1,1,1,5,2,2,1,1
44406,/kaggle/input/fashion-product-images-small/images/44406.jpg,1,3,5,23,10,1,2,4
38980,/kaggle/input/fashion-product-images-small/images/38980.jpg,1,1,1,1,2,2,2,3
58059,/kaggle/input/fashion-product-images-small/images/58059.jpg,2,2,13,46,3,1,2,1
14376,/kaggle/input/fashion-product-images-small/images/14376.jpg,2,3,5,20,4,3,5,1
20143,/kaggle/input/fashion-product-images-small/images/20143.jpg,1,1,1,1,8,2,1,1
21091,/kaggle/input/fashion-product-images-small/images/21091.jpg,1,3,5,7,10,2,1,1
52563,/kaggle/input/fashion-product-images-small/images/52563.jpg,2,2,8,41,17,2,2,1
39852,/kaggle/input/fashion-product-images-small/images/39852.jpg,4,1,1,11,2,2,2,1
36026,/kaggle/input/fashion-product-images-small/images/36026.jpg,1,2,6,8,4,1,2,3
57011,/kaggle/input/fashion-product-images-small/images/57011.jpg,2,3,5,20,6,3,2,1
33554,/kaggle/input/fashion-product-images-small/images/33554.jpg,1,1,1,1,1,2,2,1
58865,/kaggle/input/fashion-product-images-small/images/58865.jpg,1,2,37,114,2,2,2,1
25431,/kaggle/input/fashion-product-images-small/images/25431.jpg,1,2,4,6,8,2,3,1
11604,/kaggle/input/fashion-product-images-small/images/11604.jpg,2,1,1,21,2,2,1,2
19469,/kaggle/input/fashion-product-images-small/images/19469.jpg,1,1,1,1,4,1,1,1
12081,/kaggle/input/fashion-product-images-small/images/12081.jpg,2,1,1,21,7,1,1,2
43623,/kaggle/input/fashion-product-images-small/images/43623.jpg,2,1,1,11,6,2,2,1
2504,/kaggle/input/fashion-product-images-small/images/2504.jpg,1,3,5,7,8,1,7,1
6998,/kaggle/input/fashion-product-images-small/images/6998.jpg,1,1,1,5,5,4,1,1
13153,/kaggle/input/fashion-product-images-small/images/13153.jpg,1,1,1,5,17,1,1,1
54694,/kaggle/input/fashion-product-images-small/images/54694.jpg,2,1,1,21,7,1,2,1
7076,/kaggle/input/fashion-product-images-small/images/7076.jpg,5,2,8,43,4,3,5,1
46351,/kaggle/input/fashion-product-images-small/images/46351.jpg,1,1,1,1,8,2,2,1
16421,/kaggle/input/fashion-product-images-small/images/16421.jpg,1,1,1,5,10,1,1,1
8802,/kaggle/input/fashion-product-images-small/images/8802.jpg,1,1,1,1,2,1,1,1
22614,/kaggle/input/fashion-product-images-small/images/22614.jpg,1,1,1,5,1,1,1,4
50234,/kaggle/input/fashion-product-images-small/images/50234.jpg,2,5,26,65,8,2,4,1
47283,/kaggle/input/fashion-product-images-small/images/47283.jpg,1,1,1,5,7,2,2,1
34771,/kaggle/input/fashion-product-images-small/images/34771.jpg,2,2,8,10,4,2,5,1
55574,/kaggle/input/fashion-product-images-small/images/55574.jpg,2,4,25,109,32,4,4,1
26086,/kaggle/input/fashion-product-images-small/images/26086.jpg,1,1,1,1,7,2,2,3
27154,/kaggle/input/fashion-product-images-small/images/27154.jpg,1,1,1,1,5,2,2,3
18789,/kaggle/input/fashion-product-images-small/images/18789.jpg,1,2,20,37,10,1,1,1
13361,/kaggle/input/fashion-product-images-small/images/13361.jpg,2,3,5,7,24,1,1,1
43411,/kaggle/input/fashion-product-images-small/images/43411.jpg,2,3,5,20,4,2,2,1
28920,/kaggle/input/fashion-product-images-small/images/28920.jpg,1,2,8,32,4,2,2,1
16613,/kaggle/input/fashion-product-images-small/images/16613.jpg,1,1,2,45,5,1,1,3
49917,/kaggle/input/fashion-product-images-small/images/49917.jpg,2,1,15,26,6,1,2,2
7244,/kaggle/input/fashion-product-images-small/images/7244.jpg,1,3,5,17,4,1,1,3
35491,/kaggle/input/fashion-product-images-small/images/35491.jpg,1,3,5,17,10,2,2,3
46163,/kaggle/input/fashion-product-images-small/images/46163.jpg,2,2,13,60,10,3,5,2
27968,/kaggle/input/fashion-product-images-small/images/27968.jpg,1,1,9,30,8,2,3,1
6396,/kaggle/input/fashion-product-images-small/images/6396.jpg,1,3,10,13,9,2,1,1
34543,/kaggle/input/fashion-product-images-small/images/34543.jpg,1,3,5,17,10,3,9,3
50006,/kaggle/input/fashion-product-images-small/images/50006.jpg,2,1,9,12,4,3,5,4
53683,/kaggle/input/fashion-product-images-small/images/53683.jpg,2,2,8,10,19,2,2,1
14144,/kaggle/input/fashion-product-images-small/images/14144.jpg,1,2,37,114,23,1,1,3
20371,/kaggle/input/fashion-product-images-small/images/20371.jpg,2,1,2,51,4,1,1,4
5513,/kaggle/input/fashion-product-images-small/images/5513.jpg,1,1,1,5,19,2,1,1
44634,/kaggle/input/fashion-product-images-small/images/44634.jpg,1,1,1,5,4,2,2,1
15096,/kaggle/input/fashion-product-images-small/images/15096.jpg,2,1,1,21,19,1,1,2
52751,/kaggle/input/fashion-product-images-small/images/52751.jpg,2,4,12,16,14,4,4,1
14978,/kaggle/input/fashion-product-images-small/images/14978.jpg,1,2,6,8,4,1,1,1
33766,/kaggle/input/fashion-product-images-small/images/33766.jpg,1,3,5,7,2,2,2,1
40294,/kaggle/input/fashion-product-images-small/images/40294.jpg,5,3,7,9,20,1,2,1
25603,/kaggle/input/fashion-product-images-small/images/25603.jpg,1,2,3,3,4,3,3,1
11436,/kaggle/input/fashion-product-images-small/images/11436.jpg,2,1,1,5,30,1,1,1
41346,/kaggle/input/fashion-product-images-small/images/41346.jpg,1,1,2,2,1,2,3,1
13705,/kaggle/input/fashion-product-images-small/images/13705.jpg,1,1,1,5,4,1,1,1
43075,/kaggle/input/fashion-product-images-small/images/43075.jpg,2,1,2,51,5,2,2,4
30587,/kaggle/input/fashion-product-images-small/images/30587.jpg,1,1,1,5,6,2,2,4
31455,/kaggle/input/fashion-product-images-small/images/31455.jpg,1,1,1,5,4,2,2,4
3280,/kaggle/input/fashion-product-images-small/images/3280.jpg,1,1,1,5,7,2,1,1
